run_id,experiment_id,system_id,variant_slug,seed,initial_condition_set,n_equations,n_found_terms_micro,n_true_terms_micro,n_true_positive_terms_micro,n_missing_true_terms,n_extra_found_terms,term_precision_macro,term_recall_macro,structural_f1_macro,term_precision_micro,term_recall_micro,structural_f1_micro,exact_support_match,structural_exact_support_match,derived_registry_exact_support_match,registry_exact_support_match,registry_exact_support_match_agrees,coefficient_relative_error_mean,coefficient_relative_error_max,n_coefficient_terms
644_evogrow_v2_2_stage_capped_pretune_off_45_1_123,paper1_phaseB_v1,45,evogrow_v2_2_stage_capped_pretune_off,123,1,2,7,2,2,0,5,0.29166666666666663,1.0,0.45,0.2857142857142857,1.0,0.4444444444444445,False,False,,,True,,,0
645_evogrow_v2_2_stage_capped_pretune_off_45_1_7,paper1_phaseB_v1,45,evogrow_v2_2_stage_capped_pretune_off,7,1,2,8,2,2,0,6,0.25,1.0,0.4,0.25,1.0,0.4,False,False,,,True,,,0
646_evogrow_v2_2_stage_capped_pretune_off_45_2_42,paper1_phaseB_v1,45,evogrow_v2_2_stage_capped_pretune_off,42,2,2,6,2,1,1,5,0.125,0.5,0.2,0.16666666666666666,0.5,0.25,False,False,,,True,,,0
647_evogrow_v2_2_stage_capped_pretune_off_45_2_123,paper1_phaseB_v1,45,evogrow_v2_2_stage_capped_pretune_off,123,2,2,6,2,1,1,5,0.125,0.5,0.2,0.16666666666666666,0.5,0.25,False,False,,,True,,,0
648_evogrow_v2_2_stage_capped_pretune_off_45_2_7,paper1_phaseB_v1,45,evogrow_v2_2_stage_capped_pretune_off,7,2,2,6,2,1,1,5,0.125,0.5,0.2,0.16666666666666666,0.5,0.25,False,False,,,True,,,0
649_evogrow_v2_2_stage_capped_pretune_off_46_1_42,paper1_phaseB_v1,46,evogrow_v2_2_stage_capped_pretune_off,42,1,2,2,2,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
650_evogrow_v2_2_stage_capped_pretune_off_46_1_123,paper1_phaseB_v1,46,evogrow_v2_2_stage_capped_pretune_off,123,1,2,2,2,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
651_evogrow_v2_2_stage_capped_pretune_off_46_1_7,paper1_phaseB_v1,46,evogrow_v2_2_stage_capped_pretune_off,7,1,2,2,2,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
652_evogrow_v2_2_stage_capped_pretune_off_46_2_42,paper1_phaseB_v1,46,evogrow_v2_2_stage_capped_pretune_off,42,2,2,3,2,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
653_evogrow_v2_2_stage_capped_pretune_off_46_2_123,paper1_phaseB_v1,46,evogrow_v2_2_stage_capped_pretune_off,123,2,2,3,2,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
654_evogrow_v2_2_stage_capped_pretune_off_46_2_7,paper1_phaseB_v1,46,evogrow_v2_2_stage_capped_pretune_off,7,2,2,3,2,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
655_evogrow_v2_2_stage_capped_pretune_off_47_1_42,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_off,42,1,2,4,2,2,0,2,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,False,False,,,True,,,0
656_evogrow_v2_2_stage_capped_pretune_off_47_1_123,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_off,123,1,2,4,2,2,0,2,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,False,False,,,True,,,0
657_evogrow_v2_2_stage_capped_pretune_off_47_1_7,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_off,7,1,2,4,2,2,0,2,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,False,False,,,True,,,0
658_evogrow_v2_2_stage_capped_pretune_off_47_2_42,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_off,42,2,2,7,2,1,1,6,0.125,0.5,0.2,0.14285714285714285,0.5,0.22222222222222224,False,False,,,True,,,0
659_evogrow_v2_2_stage_capped_pretune_off_47_2_123,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_off,123,2,2,5,2,2,0,3,0.41666666666666663,1.0,0.5833333333333333,0.4,1.0,0.5714285714285715,False,False,,,True,,,0
660_evogrow_v2_2_stage_capped_pretune_off_47_2_7,paper1_phaseB_v1,47,evogrow_v2_2_stage_capped_pretune_off,7,2,2,5,2,2,0,3,0.41666666666666663,1.0,0.5833333333333333,0.4,1.0,0.5714285714285715,False,False,,,True,,,0
661_evogrow_v2_2_stage_capped_pretune_off_48_1_42,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_off,42,1,2,11,1,1,0,10,0.1,0.5,0.16666666666666669,0.09090909090909091,1.0,0.16666666666666669,False,False,,,True,,,0
662_evogrow_v2_2_stage_capped_pretune_off_48_1_123,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_off,123,1,2,10,1,1,0,9,0.1,0.5,0.16666666666666669,0.1,1.0,0.18181818181818182,False,False,,,True,,,0
663_evogrow_v2_2_stage_capped_pretune_off_48_1_7,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_off,7,1,2,9,1,1,0,8,0.125,0.5,0.2,0.1111111111111111,1.0,0.19999999999999998,False,False,,,True,,,0
664_evogrow_v2_2_stage_capped_pretune_off_48_2_42,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_off,42,2,2,9,1,1,0,8,0.1,0.5,0.16666666666666669,0.1111111111111111,1.0,0.19999999999999998,False,False,,,True,,,0
665_evogrow_v2_2_stage_capped_pretune_off_48_2_123,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_off,123,2,2,7,1,1,0,6,0.16666666666666666,0.5,0.25,0.14285714285714285,1.0,0.25,False,False,,,True,,,0
666_evogrow_v2_2_stage_capped_pretune_off_48_2_7,paper1_phaseB_v1,48,evogrow_v2_2_stage_capped_pretune_off,7,2,2,9,1,1,0,8,0.1,0.5,0.16666666666666669,0.1111111111111111,1.0,0.19999999999999998,False,False,,,True,,,0
667_evogrow_v2_2_stage_capped_pretune_off_49_1_42,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_off,42,1,2,11,2,2,0,9,0.18333333333333335,1.0,0.30952380952380953,0.18181818181818182,1.0,0.3076923076923077,False,False,,,True,,,0
668_evogrow_v2_2_stage_capped_pretune_off_49_1_123,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_off,123,1,2,10,2,2,0,8,0.20833333333333331,1.0,0.34285714285714286,0.2,1.0,0.33333333333333337,False,False,,,True,,,0
669_evogrow_v2_2_stage_capped_pretune_off_49_1_7,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_off,7,1,2,11,2,2,0,9,0.18333333333333335,1.0,0.30952380952380953,0.18181818181818182,1.0,0.3076923076923077,False,False,,,True,,,0
670_evogrow_v2_2_stage_capped_pretune_off_49_2_42,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_off,42,2,2,9,2,2,0,7,0.225,1.0,0.3666666666666667,0.2222222222222222,1.0,0.3636363636363636,False,False,,,True,,,0
671_evogrow_v2_2_stage_capped_pretune_off_49_2_123,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_off,123,2,2,8,2,2,0,6,0.25,1.0,0.4,0.25,1.0,0.4,False,False,,,True,,,0
672_evogrow_v2_2_stage_capped_pretune_off_49_2_7,paper1_phaseB_v1,49,evogrow_v2_2_stage_capped_pretune_off,7,2,2,8,2,2,0,6,0.25,1.0,0.4,0.25,1.0,0.4,False,False,,,True,,,0
673_evogrow_v2_2_stage_capped_pretune_off_50_1_42,paper1_phaseB_v1,50,evogrow_v2_2_stage_capped_pretune_off,42,1,2,10,1,1,0,9,0.1,0.5,0.16666666666666669,0.1,1.0,0.18181818181818182,False,False,,,True,,,0
674_evogrow_v2_2_stage_capped_pretune_off_50_1_123,paper1_phaseB_v1,50,evogrow_v2_2_stage_capped_pretune_off,123,1,2,12,1,1,0,11,0.08333333333333333,0.5,0.14285714285714285,0.08333333333333333,1.0,0.15384615384615385,False,False,,,True,,,0
675_evogrow_v2_2_stage_capped_pretune_off_50_1_7,paper1_phaseB_v1,50,evogrow_v2_2_stage_capped_pretune_off,7,1,2,11,1,1,0,10,0.08333333333333333,0.5,0.14285714285714285,0.09090909090909091,1.0,0.16666666666666669,False,False,,,True,,,0
676_evogrow_v2_2_stage_capped_pretune_off_50_2_42,paper1_phaseB_v1,50,evogrow_v2_2_stage_capped_pretune_off,42,2,2,5,1,1,0,4,0.25,0.5,0.3333333333333333,0.2,1.0,0.33333333333333337,False,False,,,True,,,0
677_evogrow_v2_2_stage_capped_pretune_off_50_2_123,paper1_phaseB_v1,50,evogrow_v2_2_stage_capped_pretune_off,123,2,2,5,1,1,0,4,0.25,0.5,0.3333333333333333,0.2,1.0,0.33333333333333337,False,False,,,True,,,0
678_evogrow_v2_2_stage_capped_pretune_off_50_2_7,paper1_phaseB_v1,50,evogrow_v2_2_stage_capped_pretune_off,7,2,2,5,1,1,0,4,0.25,0.5,0.3333333333333333,0.2,1.0,0.33333333333333337,False,False,,,True,,,0
679_evogrow_v2_2_stage_capped_pretune_off_51_1_42,paper1_phaseB_v1,51,evogrow_v2_2_stage_capped_pretune_off,42,1,2,9,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
680_evogrow_v2_2_stage_capped_pretune_off_51_1_123,paper1_phaseB_v1,51,evogrow_v2_2_stage_capped_pretune_off,123,1,2,9,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
681_evogrow_v2_2_stage_capped_pretune_off_51_1_7,paper1_phaseB_v1,51,evogrow_v2_2_stage_capped_pretune_off,7,1,2,9,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
682_evogrow_v2_2_stage_capped_pretune_off_51_2_42,paper1_phaseB_v1,51,evogrow_v2_2_stage_capped_pretune_off,42,2,2,6,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
683_evogrow_v2_2_stage_capped_pretune_off_51_2_123,paper1_phaseB_v1,51,evogrow_v2_2_stage_capped_pretune_off,123,2,2,8,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
684_evogrow_v2_2_stage_capped_pretune_off_51_2_7,paper1_phaseB_v1,51,evogrow_v2_2_stage_capped_pretune_off,7,2,2,5,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
685_evogrow_v2_2_stage_capped_pretune_off_52_1_42,paper1_phaseB_v1,52,evogrow_v2_2_stage_capped_pretune_off,42,1,3,6,6,2,4,4,0.4444444444444444,0.3333333333333333,0.35555555555555557,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False,,,True,,,0
686_evogrow_v2_2_stage_capped_pretune_off_52_1_123,paper1_phaseB_v1,52,evogrow_v2_2_stage_capped_pretune_off,123,1,3,6,6,2,4,4,0.5,0.3333333333333333,0.38888888888888884,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False,,,True,,,0
687_evogrow_v2_2_stage_capped_pretune_off_52_1_7,paper1_phaseB_v1,52,evogrow_v2_2_stage_capped_pretune_off,7,1,3,6,6,1,5,5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,False,False,,,True,,,0
688_evogrow_v2_2_stage_capped_pretune_off_52_2_42,paper1_phaseB_v1,52,evogrow_v2_2_stage_capped_pretune_off,42,2,3,5,6,2,4,3,0.5,0.3333333333333333,0.38888888888888884,0.4,0.3333333333333333,0.3636363636363636,False,False,,,True,,,0
689_evogrow_v2_2_stage_capped_pretune_off_52_2_123,paper1_phaseB_v1,52,evogrow_v2_2_stage_capped_pretune_off,123,2,3,5,6,2,4,3,0.5,0.3333333333333333,0.38888888888888884,0.4,0.3333333333333333,0.3636363636363636,False,False,,,True,,,0
690_evogrow_v2_2_stage_capped_pretune_off_52_2_7,paper1_phaseB_v1,52,evogrow_v2_2_stage_capped_pretune_off,7,2,3,5,6,2,4,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.3333333333333333,0.3636363636363636,False,False,,,True,,,0
691_evogrow_v2_2_stage_capped_pretune_off_53_1_42,paper1_phaseB_v1,53,evogrow_v2_2_stage_capped_pretune_off,42,1,3,6,5,2,3,4,0.27777777777777773,0.5,0.3333333333333333,0.3333333333333333,0.4,0.3636363636363636,False,False,,,True,,,0
692_evogrow_v2_2_stage_capped_pretune_off_53_1_123,paper1_phaseB_v1,53,evogrow_v2_2_stage_capped_pretune_off,123,1,3,7,5,2,3,5,0.27777777777777773,0.5,0.3333333333333333,0.2857142857142857,0.4,0.3333333333333333,False,False,,,True,,,0
693_evogrow_v2_2_stage_capped_pretune_off_53_1_7,paper1_phaseB_v1,53,evogrow_v2_2_stage_capped_pretune_off,7,1,3,6,5,1,4,5,0.08333333333333333,0.3333333333333333,0.13333333333333333,0.16666666666666666,0.2,0.1818181818181818,False,False,,,True,,,0
694_evogrow_v2_2_stage_capped_pretune_off_53_2_42,paper1_phaseB_v1,53,evogrow_v2_2_stage_capped_pretune_off,42,2,3,4,5,0,5,4,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,True,,,0
695_evogrow_v2_2_stage_capped_pretune_off_53_2_123,paper1_phaseB_v1,53,evogrow_v2_2_stage_capped_pretune_off,123,2,3,4,5,1,4,3,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.25,0.2,0.22222222222222224,False,False,,,True,,,0
696_evogrow_v2_2_stage_capped_pretune_off_53_2_7,paper1_phaseB_v1,53,evogrow_v2_2_stage_capped_pretune_off,7,2,3,4,5,1,4,3,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.2,0.22222222222222224,False,False,,,True,,,0
697_evogrow_v2_2_stage_capped_pretune_off_54_1_42,paper1_phaseB_v1,54,evogrow_v2_2_stage_capped_pretune_off,42,1,3,13,7,5,2,8,0.38888888888888884,0.7222222222222222,0.5037037037037037,0.38461538461538464,0.7142857142857143,0.5,False,False,False,False,True,,,0
698_evogrow_v2_2_stage_capped_pretune_off_54_1_123,paper1_phaseB_v1,54,evogrow_v2_2_stage_capped_pretune_off,123,1,3,12,7,6,1,6,0.5055555555555555,0.8333333333333334,0.6277777777777778,0.5,0.8571428571428571,0.631578947368421,False,False,False,False,True,,,0
699_evogrow_v2_2_stage_capped_pretune_off_54_1_7,paper1_phaseB_v1,54,evogrow_v2_2_stage_capped_pretune_off,7,1,3,11,7,6,1,5,0.5555555555555555,0.8888888888888888,0.6793650793650793,0.5454545454545454,0.8571428571428571,0.6666666666666665,False,False,False,False,True,,,0
700_evogrow_v2_2_stage_capped_pretune_off_54_2_42,paper1_phaseB_v1,54,evogrow_v2_2_stage_capped_pretune_off,42,2,3,12,7,3,4,9,0.25,0.38888888888888884,0.3015873015873016,0.25,0.42857142857142855,0.3157894736842105,False,False,False,False,True,,,0
701_evogrow_v2_2_stage_capped_pretune_off_54_2_123,paper1_phaseB_v1,54,evogrow_v2_2_stage_capped_pretune_off,123,2,3,12,7,4,3,8,0.38888888888888884,0.5555555555555555,0.45714285714285713,0.3333333333333333,0.5714285714285714,0.4210526315789474,False,False,False,False,True,,,0
702_evogrow_v2_2_stage_capped_pretune_off_54_2_7,paper1_phaseB_v1,54,evogrow_v2_2_stage_capped_pretune_off,7,2,3,13,7,5,2,8,0.3833333333333333,0.7777777777777778,0.507936507936508,0.38461538461538464,0.7142857142857143,0.5,False,False,False,False,True,,,0
703_evogrow_v2_2_stage_capped_pretune_off_55_1_42,paper1_phaseB_v1,55,evogrow_v2_2_stage_capped_pretune_off,42,1,3,14,7,6,1,8,0.47222222222222227,0.8333333333333334,0.5912698412698413,0.42857142857142855,0.8571428571428571,0.5714285714285714,False,False,False,False,True,,,0
704_evogrow_v2_2_stage_capped_pretune_off_55_1_123,paper1_phaseB_v1,55,evogrow_v2_2_stage_capped_pretune_off,123,1,3,15,7,5,2,10,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.7142857142857143,0.4545454545454545,False,False,False,False,True,,,0
705_evogrow_v2_2_stage_capped_pretune_off_55_1_7,paper1_phaseB_v1,55,evogrow_v2_2_stage_capped_pretune_off,7,1,3,12,7,5,2,7,0.5555555555555556,0.7222222222222222,0.5722222222222223,0.4166666666666667,0.7142857142857143,0.5263157894736842,False,False,False,False,True,,,0
706_evogrow_v2_2_stage_capped_pretune_off_55_2_42,paper1_phaseB_v1,55,evogrow_v2_2_stage_capped_pretune_off,42,2,3,14,7,6,1,8,0.4777777777777778,0.8333333333333334,0.6,0.42857142857142855,0.8571428571428571,0.5714285714285714,False,False,False,False,True,,,0
707_evogrow_v2_2_stage_capped_pretune_off_55_2_123,paper1_phaseB_v1,55,evogrow_v2_2_stage_capped_pretune_off,123,2,3,13,7,5,2,8,0.4444444444444444,0.7222222222222222,0.5277777777777778,0.38461538461538464,0.7142857142857143,0.5,False,False,False,False,True,,,0
708_evogrow_v2_2_stage_capped_pretune_off_55_2_7,paper1_phaseB_v1,55,evogrow_v2_2_stage_capped_pretune_off,7,2,3,9,7,4,3,5,0.4444444444444444,0.611111111111111,0.48888888888888893,0.4444444444444444,0.5714285714285714,0.5,False,False,False,False,True,,,0
709_evogrow_v2_2_stage_capped_pretune_off_56_1_42,paper1_phaseB_v1,56,evogrow_v2_2_stage_capped_pretune_off,42,1,3,11,7,6,1,5,0.5777777777777778,0.8888888888888888,0.6793650793650793,0.5454545454545454,0.8571428571428571,0.6666666666666665,False,False,False,False,True,,,0
710_evogrow_v2_2_stage_capped_pretune_off_56_1_123,paper1_phaseB_v1,56,evogrow_v2_2_stage_capped_pretune_off,123,1,3,11,7,6,1,5,0.5777777777777778,0.8888888888888888,0.6793650793650793,0.5454545454545454,0.8571428571428571,0.6666666666666665,False,False,False,False,True,,,0
711_evogrow_v2_2_stage_capped_pretune_off_56_1_7,paper1_phaseB_v1,56,evogrow_v2_2_stage_capped_pretune_off,7,1,3,13,7,5,2,8,0.4444444444444444,0.7222222222222222,0.5277777777777778,0.38461538461538464,0.7142857142857143,0.5,False,False,False,False,True,,,0
712_evogrow_v2_2_stage_capped_pretune_off_56_2_42,paper1_phaseB_v1,56,evogrow_v2_2_stage_capped_pretune_off,42,2,3,10,7,5,2,5,0.5277777777777778,0.7222222222222222,0.6,0.5,0.7142857142857143,0.588235294117647,False,False,False,False,True,,,0
713_evogrow_v2_2_stage_capped_pretune_off_56_2_123,paper1_phaseB_v1,56,evogrow_v2_2_stage_capped_pretune_off,123,2,3,12,7,5,2,7,0.3833333333333333,0.6666666666666666,0.4761904761904762,0.4166666666666667,0.7142857142857143,0.5263157894736842,False,False,False,False,True,,,0
714_evogrow_v2_2_stage_capped_pretune_off_56_2_7,paper1_phaseB_v1,56,evogrow_v2_2_stage_capped_pretune_off,7,2,3,11,7,6,1,5,0.5277777777777778,0.8333333333333334,0.6412698412698412,0.5454545454545454,0.8571428571428571,0.6666666666666665,False,False,False,False,True,,,0
715_evogrow_v2_2_stage_capped_pretune_off_57_1_42,paper1_phaseB_v1,57,evogrow_v2_2_stage_capped_pretune_off,42,1,3,7,6,5,1,2,0.7222222222222222,0.8333333333333334,0.7666666666666666,0.7142857142857143,0.8333333333333334,0.7692307692307692,False,False,,,True,,,0
716_evogrow_v2_2_stage_capped_pretune_off_57_1_123,paper1_phaseB_v1,57,evogrow_v2_2_stage_capped_pretune_off,123,1,3,11,6,2,4,9,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.18181818181818182,0.3333333333333333,0.23529411764705885,False,False,,,True,,,0
717_evogrow_v2_2_stage_capped_pretune_off_57_1_7,paper1_phaseB_v1,57,evogrow_v2_2_stage_capped_pretune_off,7,1,3,7,6,4,2,3,0.5555555555555555,0.6666666666666666,0.6,0.5714285714285714,0.6666666666666666,0.6153846153846153,False,False,,,True,,,0
718_evogrow_v2_2_stage_capped_pretune_off_57_2_42,paper1_phaseB_v1,57,evogrow_v2_2_stage_capped_pretune_off,42,2,3,7,6,3,3,4,0.38888888888888884,0.5,0.43333333333333335,0.42857142857142855,0.5,0.4615384615384615,False,False,,,True,,,0
719_evogrow_v2_2_stage_capped_pretune_off_57_2_123,paper1_phaseB_v1,57,evogrow_v2_2_stage_capped_pretune_off,123,2,3,9,6,4,2,5,0.4444444444444444,0.6666666666666666,0.5222222222222223,0.4444444444444444,0.6666666666666666,0.5333333333333333,False,False,,,True,,,0
720_evogrow_v2_2_stage_capped_pretune_off_57_2_7,paper1_phaseB_v1,57,evogrow_v2_2_stage_capped_pretune_off,7,2,3,7,6,3,3,4,0.4444444444444444,0.5,0.4666666666666666,0.42857142857142855,0.5,0.4615384615384615,False,False,,,True,,,0
721_evogrow_v2_2_stage_capped_pretune_off_58_1_42,paper1_phaseB_v1,58,evogrow_v2_2_stage_capped_pretune_off,42,1,3,8,6,4,2,4,0.5,0.6666666666666666,0.5666666666666668,0.5,0.6666666666666666,0.5714285714285715,False,False,,,True,,,0
722_evogrow_v2_2_stage_capped_pretune_off_58_1_123,paper1_phaseB_v1,58,evogrow_v2_2_stage_capped_pretune_off,123,1,3,11,6,6,0,5,0.5555555555555555,1.0,0.7111111111111111,0.5454545454545454,1.0,0.7058823529411764,False,False,,,True,,,0
723_evogrow_v2_2_stage_capped_pretune_off_58_1_7,paper1_phaseB_v1,58,evogrow_v2_2_stage_capped_pretune_off,7,1,3,10,6,4,2,6,0.45555555555555555,0.6666666666666666,0.5285714285714286,0.4,0.6666666666666666,0.5,False,False,,,True,,,0
724_evogrow_v2_2_stage_capped_pretune_off_58_2_42,paper1_phaseB_v1,58,evogrow_v2_2_stage_capped_pretune_off,42,2,3,9,6,5,1,4,0.6888888888888888,0.8333333333333334,0.6793650793650793,0.5555555555555556,0.8333333333333334,0.6666666666666667,False,False,,,True,,,0
725_evogrow_v2_2_stage_capped_pretune_off_58_2_123,paper1_phaseB_v1,58,evogrow_v2_2_stage_capped_pretune_off,123,2,3,12,6,4,2,8,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.4444444444444444,False,False,,,True,,,0
726_evogrow_v2_2_stage_capped_pretune_off_58_2_7,paper1_phaseB_v1,58,evogrow_v2_2_stage_capped_pretune_off,7,2,3,8,6,4,2,4,0.611111111111111,0.6666666666666666,0.5777777777777778,0.5,0.6666666666666666,0.5714285714285715,False,False,,,True,,,0
727_evogrow_v2_2_stage_capped_pretune_off_59_1_42,paper1_phaseB_v1,59,evogrow_v2_2_stage_capped_pretune_off,42,1,3,10,6,4,2,6,0.35555555555555557,0.6666666666666666,0.45714285714285713,0.4,0.6666666666666666,0.5,False,False,,,True,,,0
728_evogrow_v2_2_stage_capped_pretune_off_59_1_123,paper1_phaseB_v1,59,evogrow_v2_2_stage_capped_pretune_off,123,1,3,12,6,5,1,7,0.4166666666666667,0.8333333333333334,0.5555555555555555,0.4166666666666667,0.8333333333333334,0.5555555555555556,False,False,,,True,,,0
729_evogrow_v2_2_stage_capped_pretune_off_59_1_7,paper1_phaseB_v1,59,evogrow_v2_2_stage_capped_pretune_off,7,1,3,10,6,4,2,6,0.4444444444444444,0.6666666666666666,0.5333333333333333,0.4,0.6666666666666666,0.5,False,False,,,True,,,0
730_evogrow_v2_2_stage_capped_pretune_off_59_2_42,paper1_phaseB_v1,59,evogrow_v2_2_stage_capped_pretune_off,42,2,3,10,6,5,1,5,0.5,0.8333333333333334,0.6222222222222222,0.5,0.8333333333333334,0.625,False,False,,,True,,,0
731_evogrow_v2_2_stage_capped_pretune_off_59_2_123,paper1_phaseB_v1,59,evogrow_v2_2_stage_capped_pretune_off,123,2,3,11,6,4,2,7,0.35555555555555557,0.6666666666666666,0.45714285714285713,0.36363636363636365,0.6666666666666666,0.4705882352941177,False,False,,,True,,,0
732_evogrow_v2_2_stage_capped_pretune_off_59_2_7,paper1_phaseB_v1,59,evogrow_v2_2_stage_capped_pretune_off,7,2,3,9,6,4,2,5,0.47222222222222215,0.6666666666666666,0.5444444444444444,0.4444444444444444,0.6666666666666666,0.5333333333333333,False,False,,,True,,,0
733_evogrow_v2_2_stage_capped_pretune_off_60_1_42,paper1_phaseB_v1,60,evogrow_v2_2_stage_capped_pretune_off,42,1,3,10,10,3,7,7,0.3,0.3333333333333333,0.3,0.3,0.3,0.3,False,False,,,True,,,0
734_evogrow_v2_2_stage_capped_pretune_off_60_1_123,paper1_phaseB_v1,60,evogrow_v2_2_stage_capped_pretune_off,123,1,3,9,10,4,6,5,0.3666666666666667,0.4444444444444444,0.3833333333333333,0.4444444444444444,0.4,0.4210526315789474,False,False,,,True,,,0
735_evogrow_v2_2_stage_capped_pretune_off_60_1_7,paper1_phaseB_v1,60,evogrow_v2_2_stage_capped_pretune_off,7,1,3,6,10,3,7,3,0.38888888888888884,0.3333333333333333,0.35555555555555557,0.5,0.3,0.37499999999999994,False,False,,,True,,,0
736_evogrow_v2_2_stage_capped_pretune_off_60_2_42,paper1_phaseB_v1,60,evogrow_v2_2_stage_capped_pretune_off,42,2,3,12,10,6,4,6,0.5277777777777778,0.6388888888888888,0.544973544973545,0.5,0.6,0.5454545454545454,False,False,,,True,,,0
737_evogrow_v2_2_stage_capped_pretune_off_60_2_123,paper1_phaseB_v1,60,evogrow_v2_2_stage_capped_pretune_off,123,2,3,12,10,7,3,5,0.6166666666666667,0.75,0.6666666666666666,0.5833333333333334,0.7,0.6363636363636365,False,False,,,True,,,0
738_evogrow_v2_2_stage_capped_pretune_off_60_2_7,paper1_phaseB_v1,60,evogrow_v2_2_stage_capped_pretune_off,7,2,3,16,10,5,5,11,0.3333333333333333,0.5277777777777778,0.4052910052910053,0.3125,0.5,0.38461538461538464,False,False,,,True,,,0
739_evogrow_v2_2_stage_capped_pretune_off_61_1_42,paper1_phaseB_v1,61,evogrow_v2_2_stage_capped_pretune_off,42,1,3,10,6,2,4,8,0.17777777777777778,0.3333333333333333,0.22857142857142856,0.2,0.3333333333333333,0.25,False,False,False,False,True,,,0
740_evogrow_v2_2_stage_capped_pretune_off_61_1_123,paper1_phaseB_v1,61,evogrow_v2_2_stage_capped_pretune_off,123,1,3,7,6,2,4,5,0.25,0.3333333333333333,0.27777777777777773,0.2857142857142857,0.3333333333333333,0.30769230769230765,False,False,False,False,True,,,0
741_evogrow_v2_2_stage_capped_pretune_off_61_1_7,paper1_phaseB_v1,61,evogrow_v2_2_stage_capped_pretune_off,7,1,3,9,6,3,3,6,0.27777777777777773,0.5,0.35555555555555557,0.3333333333333333,0.5,0.4,False,False,False,False,True,,,0
742_evogrow_v2_2_stage_capped_pretune_off_61_2_42,paper1_phaseB_v1,61,evogrow_v2_2_stage_capped_pretune_off,42,2,3,8,6,3,3,5,0.4166666666666667,0.5,0.4444444444444444,0.375,0.5,0.42857142857142855,False,False,False,False,True,,,0
743_evogrow_v2_2_stage_capped_pretune_off_61_2_123,paper1_phaseB_v1,61,evogrow_v2_2_stage_capped_pretune_off,123,2,3,7,6,2,4,5,0.27777777777777773,0.3333333333333333,0.3,0.2857142857142857,0.3333333333333333,0.30769230769230765,False,False,False,False,True,,,0
744_evogrow_v2_2_stage_capped_pretune_off_61_2_7,paper1_phaseB_v1,61,evogrow_v2_2_stage_capped_pretune_off,7,2,3,8,6,2,4,6,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.25,0.3333333333333333,0.28571428571428575,False,False,False,False,True,,,0
